mwo_id,equipment_id,description,status,dm_urgency,hm_priority,assigned_tech,consumed_sku,manual_log,start_date
MWO-2026-2812,EQ-12,Routine check 2812,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2813,EQ-13,Routine check 2813,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2814,EQ-14,Routine check 2814,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2815,EQ-15,Routine check 2815,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2816,EQ-16,Routine check 2816,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2817,EQ-17,Routine check 2817,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2818,EQ-18,Routine check 2818,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2819,EQ-19,Routine check 2819,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2820,EQ-20,Routine check 2820,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2821,EQ-21,Routine check 2821,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2822,EQ-22,Routine check 2822,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2823,EQ-23,Routine check 2823,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2824,EQ-24,Routine check 2824,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2825,EQ-25,Routine check 2825,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2826,EQ-26,Routine check 2826,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2827,EQ-27,Routine check 2827,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2828,EQ-28,Routine check 2828,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2829,EQ-29,Routine check 2829,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2830,EQ-30,Routine check 2830,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2831,EQ-31,Routine check 2831,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2832,EQ-32,Routine check 2832,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2833,EQ-33,Routine check 2833,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2834,EQ-34,Routine check 2834,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2835,EQ-35,Routine check 2835,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2836,EQ-36,Routine check 2836,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2837,EQ-37,Routine check 2837,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2838,EQ-38,Routine check 2838,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2839,EQ-39,Routine check 2839,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2840,EQ-40,Routine check 2840,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2841,EQ-41,Routine check 2841,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2842,EQ-42,Routine check 2842,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2843,EQ-43,Routine check 2843,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2844,EQ-44,Routine check 2844,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2845,EQ-45,Routine check 2845,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2846,EQ-46,Routine check 2846,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2847,EQ-47,Routine check 2847,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2848,EQ-48,Routine check 2848,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2849,EQ-49,Routine check 2849,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2850,EQ-50,Routine check 2850,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2851,EQ-51,Routine check 2851,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2852,EQ-52,Routine check 2852,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2853,EQ-53,Routine check 2853,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2854,EQ-54,Routine check 2854,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2855,EQ-55,Routine check 2855,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2856,EQ-56,Routine check 2856,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2857,EQ-57,Routine check 2857,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2858,EQ-58,Routine check 2858,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2859,EQ-59,Routine check 2859,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2860,EQ-60,Routine check 2860,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2861,EQ-61,Routine check 2861,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2862,EQ-62,Routine check 2862,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2863,EQ-63,Routine check 2863,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2864,EQ-64,Routine check 2864,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2865,EQ-65,Routine check 2865,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2866,EQ-66,Routine check 2866,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2867,EQ-67,Routine check 2867,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2868,EQ-68,Routine check 2868,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2869,EQ-69,Routine check 2869,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2870,EQ-70,Routine check 2870,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2871,EQ-71,Routine check 2871,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2872,EQ-72,Routine check 2872,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2873,EQ-73,Routine check 2873,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2874,EQ-74,Routine check 2874,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2875,EQ-75,Routine check 2875,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2876,EQ-76,Routine check 2876,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2877,EQ-77,Routine check 2877,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2878,EQ-78,Routine check 2878,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2879,EQ-79,Routine check 2879,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2880,EQ-80,Routine check 2880,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2881,EQ-81,Routine check 2881,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2882,EQ-82,Routine check 2882,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2883,EQ-83,Routine check 2883,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2884,EQ-84,Routine check 2884,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2885,EQ-85,Routine check 2885,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2886,EQ-86,Routine check 2886,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2887,EQ-87,Routine check 2887,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2888,EQ-88,Routine check 2888,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2889,EQ-89,Routine check 2889,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2890,EQ-90,Routine check 2890,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2891,EQ-91,Routine check 2891,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2892,EQ-92,Routine check 2892,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2893,EQ-93,Routine check 2893,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2894,EQ-94,Routine check 2894,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2895,EQ-95,Routine check 2895,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2896,EQ-96,Routine check 2896,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2897,EQ-97,Routine check 2897,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2898,EQ-98,Routine check 2898,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2899,EQ-99,Routine check 2899,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2900,EQ-0,Routine check 2900,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2901,EQ-1,Routine check 2901,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2902,EQ-2,Routine check 2902,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2903,EQ-3,Routine check 2903,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2904,EQ-4,Routine check 2904,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2905,EQ-5,Routine check 2905,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2906,EQ-6,Routine check 2906,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2907,EQ-7,Routine check 2907,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2908,EQ-8,Routine check 2908,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2909,EQ-9,Routine check 2909,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2910,EQ-10,Routine check 2910,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2911,EQ-11,Routine check 2911,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2912,EQ-12,Routine check 2912,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2913,EQ-13,Routine check 2913,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2914,EQ-14,Routine check 2914,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2915,EQ-15,Routine check 2915,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2916,EQ-16,Routine check 2916,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2917,EQ-17,Routine check 2917,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2918,EQ-18,Routine check 2918,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2919,EQ-19,Routine check 2919,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2920,EQ-20,Routine check 2920,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2921,EQ-21,Routine check 2921,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2922,EQ-22,Routine check 2922,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2923,EQ-23,Routine check 2923,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2924,EQ-24,Routine check 2924,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2925,EQ-25,Routine check 2925,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2926,EQ-26,Routine check 2926,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2927,EQ-27,Routine check 2927,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2928,EQ-28,Routine check 2928,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2929,EQ-29,Routine check 2929,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2930,EQ-30,Routine check 2930,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2931,EQ-31,Routine check 2931,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2932,EQ-32,Routine check 2932,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2933,EQ-33,Routine check 2933,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2934,EQ-34,Routine check 2934,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2935,EQ-35,Routine check 2935,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2936,EQ-36,Routine check 2936,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2937,EQ-37,Routine check 2937,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2938,EQ-38,Routine check 2938,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2939,EQ-39,Routine check 2939,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2940,EQ-40,Routine check 2940,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2941,EQ-41,Routine check 2941,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2942,EQ-42,Routine check 2942,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2943,EQ-43,Routine check 2943,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2944,EQ-44,Routine check 2944,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2945,EQ-45,Routine check 2945,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2946,EQ-46,Routine check 2946,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2947,EQ-47,Routine check 2947,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2948,EQ-48,Routine check 2948,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2949,EQ-49,Routine check 2949,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2950,EQ-50,Routine check 2950,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2951,EQ-51,Routine check 2951,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2952,EQ-52,Routine check 2952,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2953,EQ-53,Routine check 2953,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2954,EQ-54,Routine check 2954,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2955,EQ-55,Routine check 2955,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2956,EQ-56,Routine check 2956,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2957,EQ-57,Routine check 2957,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2958,EQ-58,Routine check 2958,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2959,EQ-59,Routine check 2959,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2960,EQ-60,Routine check 2960,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2961,EQ-61,Routine check 2961,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2962,EQ-62,Routine check 2962,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2963,EQ-63,Routine check 2963,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2964,EQ-64,Routine check 2964,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2965,EQ-65,Routine check 2965,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2966,EQ-66,Routine check 2966,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2967,EQ-67,Routine check 2967,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2968,EQ-68,Routine check 2968,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2969,EQ-69,Routine check 2969,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2970,EQ-70,Routine check 2970,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2971,EQ-71,Routine check 2971,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2972,EQ-72,Routine check 2972,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2973,EQ-73,Routine check 2973,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2974,EQ-74,Routine check 2974,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2975,EQ-75,Routine check 2975,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2976,EQ-76,Routine check 2976,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2977,EQ-77,Routine check 2977,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2978,EQ-78,Routine check 2978,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2979,EQ-79,Routine check 2979,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2980,EQ-80,Routine check 2980,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2981,EQ-81,Routine check 2981,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2982,EQ-82,Routine check 2982,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2983,EQ-83,Routine check 2983,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2984,EQ-84,Routine check 2984,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2985,EQ-85,Routine check 2985,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2986,EQ-86,Routine check 2986,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2987,EQ-87,Routine check 2987,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2988,EQ-88,Routine check 2988,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2989,EQ-89,Routine check 2989,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2990,EQ-90,Routine check 2990,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2991,EQ-91,Routine check 2991,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2992,EQ-92,Routine check 2992,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2993,EQ-93,Routine check 2993,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2994,EQ-94,Routine check 2994,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2995,EQ-95,Routine check 2995,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2996,EQ-96,Routine check 2996,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2997,EQ-97,Routine check 2997,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2998,EQ-98,Routine check 2998,UNASSIGNED,Normal,Normal,,,,
MWO-2026-2999,EQ-99,Routine check 2999,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3000,EQ-0,Routine check 3000,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3001,EQ-1,Routine check 3001,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3002,EQ-2,Routine check 3002,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3003,EQ-3,Routine check 3003,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3004,EQ-4,Routine check 3004,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3005,EQ-5,Routine check 3005,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3006,EQ-6,Routine check 3006,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3007,EQ-7,Routine check 3007,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3008,EQ-8,Routine check 3008,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3009,EQ-9,Routine check 3009,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3010,EQ-10,Routine check 3010,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3011,EQ-11,Routine check 3011,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3012,EQ-12,Routine check 3012,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3013,EQ-13,Routine check 3013,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3014,EQ-14,Routine check 3014,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3015,EQ-15,Routine check 3015,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3016,EQ-16,Routine check 3016,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3017,EQ-17,Routine check 3017,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3018,EQ-18,Routine check 3018,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3019,EQ-19,Routine check 3019,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3020,EQ-20,Routine check 3020,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3021,EQ-21,Routine check 3021,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3022,EQ-22,Routine check 3022,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3023,EQ-23,Routine check 3023,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3024,EQ-24,Routine check 3024,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3025,EQ-25,Routine check 3025,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3026,EQ-26,Routine check 3026,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3027,EQ-27,Routine check 3027,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3028,EQ-28,Routine check 3028,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3029,EQ-29,Routine check 3029,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3030,EQ-30,Routine check 3030,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3031,EQ-31,Routine check 3031,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3032,EQ-32,Routine check 3032,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3033,EQ-33,Routine check 3033,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3034,EQ-34,Routine check 3034,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3035,EQ-35,Routine check 3035,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3036,EQ-36,Routine check 3036,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3037,EQ-37,Routine check 3037,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3038,EQ-38,Routine check 3038,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3039,EQ-39,Routine check 3039,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3040,EQ-40,Routine check 3040,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3041,EQ-41,Routine check 3041,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3042,EQ-42,Routine check 3042,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3043,EQ-43,Routine check 3043,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3044,EQ-44,Routine check 3044,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3045,EQ-45,Routine check 3045,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3046,EQ-46,Routine check 3046,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3047,EQ-47,Routine check 3047,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3048,EQ-48,Routine check 3048,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3049,EQ-49,Routine check 3049,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3050,EQ-50,Routine check 3050,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3051,EQ-51,Routine check 3051,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3052,EQ-52,Routine check 3052,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3053,EQ-53,Routine check 3053,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3054,EQ-54,Routine check 3054,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3055,EQ-55,Routine check 3055,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3056,EQ-56,Routine check 3056,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3057,EQ-57,Routine check 3057,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3058,EQ-58,Routine check 3058,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3059,EQ-59,Routine check 3059,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3060,EQ-60,Routine check 3060,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3061,EQ-61,Routine check 3061,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3062,EQ-62,Routine check 3062,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3063,EQ-63,Routine check 3063,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3064,EQ-64,Routine check 3064,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3065,EQ-65,Routine check 3065,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3066,EQ-66,Routine check 3066,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3067,EQ-67,Routine check 3067,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3068,EQ-68,Routine check 3068,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3069,EQ-69,Routine check 3069,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3070,EQ-70,Routine check 3070,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3071,EQ-71,Routine check 3071,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3072,EQ-72,Routine check 3072,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3073,EQ-73,Routine check 3073,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3074,EQ-74,Routine check 3074,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3075,EQ-75,Routine check 3075,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3076,EQ-76,Routine check 3076,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3077,EQ-77,Routine check 3077,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3078,EQ-78,Routine check 3078,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3079,EQ-79,Routine check 3079,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3080,EQ-80,Routine check 3080,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3081,EQ-81,Routine check 3081,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3082,EQ-82,Routine check 3082,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3083,EQ-83,Routine check 3083,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3084,EQ-84,Routine check 3084,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3085,EQ-85,Routine check 3085,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3086,EQ-86,Routine check 3086,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3087,EQ-87,Routine check 3087,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3088,EQ-88,Routine check 3088,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3089,EQ-89,Routine check 3089,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3090,EQ-90,Routine check 3090,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3091,EQ-91,Routine check 3091,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3092,EQ-92,Routine check 3092,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3093,EQ-93,Routine check 3093,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3094,EQ-94,Routine check 3094,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3095,EQ-95,Routine check 3095,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3096,EQ-96,Routine check 3096,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3097,EQ-97,Routine check 3097,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3098,EQ-98,Routine check 3098,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3099,EQ-99,Routine check 3099,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3100,EQ-0,Routine check 3100,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3101,EQ-1,Routine check 3101,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3102,EQ-2,Routine check 3102,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3103,EQ-3,Routine check 3103,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3104,EQ-4,Routine check 3104,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3105,EQ-5,Routine check 3105,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3106,EQ-6,Routine check 3106,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3107,EQ-7,Routine check 3107,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3108,EQ-8,Routine check 3108,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3109,EQ-9,Routine check 3109,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3110,EQ-10,Routine check 3110,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3111,EQ-11,Routine check 3111,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3112,EQ-12,Routine check 3112,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3113,EQ-13,Routine check 3113,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3114,EQ-14,Routine check 3114,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3115,EQ-15,Routine check 3115,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3116,EQ-16,Routine check 3116,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3117,EQ-17,Routine check 3117,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3118,EQ-18,Routine check 3118,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3119,EQ-19,Routine check 3119,UNASSIGNED,Normal,Normal,,,,
MWO-2026-3120,EQ-20,Routine check 3120,UNASSIGNED,Normal,Normal,,,,
